7.0162e-12
8.1022e-12
9.3563e-12
1.0804e-11
1.2477e-11
1.4408e-11
1.6638e-11
1.9213e-11
2.2187e-11
2.5621e-11
2.9587e-11
3.4167e-11
3.9455e-11
4.5562e-11
5.2614e-11
6.0758e-11
7.0162e-11
8.1022e-11
9.3563e-11
1.0804e-10
1.2477e-10
1.4408e-10
1.6638e-10
1.9213e-10
2.2187e-10
2.5621e-10
2.9587e-10
3.4167e-10
3.9455e-10
4.5562e-10
5.2614e-10
6.0758e-10
7.0162e-10
8.0699e-10
9.3839e-10
1.0786e-09
1.2467e-09
1.4304e-09
1.6445e-09
1.9063e-09
2.1921e-09
2.5282e-09
2.845e-09
3.3253e-09
3.8491e-09
4.4048e-09
5.0367e-09
5.7957e-09
6.6612e-09
7.6126e-09
8.6937e-09
9.9097e-09
1.1314e-08
1.283e-08
1.4463e-08
1.6351e-08
1.8346e-08
2.0737e-08
2.3087e-08
2.5631e-08
2.829e-08
3.1119e-08
3.4184e-08
3.6981e-08
3.9092e-08
4.2147e-08
4.4181e-08
4.6307e-08
4.7797e-08
4.894e-08
4.9706e-08
4.9782e-08
4.9454e-08
4.9495e-08
4.9713e-08
5.0474e-08
5.0505e-08
5.1415e-08
5.2625e-08
5.3957e-08
5.5484e-08
5.5866e-08
5.6904e-08
5.7019e-08
5.844e-08
5.8616e-08
5.9129e-08
5.7855e-08
5.827e-08
5.6517e-08
5.6671e-08
5.5101e-08
5.4503e-08
5.3449e-08
5.2476e-08
5.2003e-08
5.1172e-08
5.0845e-08
5.0392e-08
5.0061e-08
4.979e-08
4.9751e-08
4.9482e-08
4.9336e-08
4.9369e-08
4.9188e-08
4.9012e-08
4.8782e-08
4.859e-08
4.8384e-08
4.8106e-08
4.7851e-08
4.7508e-08
